circuit_id,split,topology_id,candidate_path_id,equal_weight_rank,equal_weight_score,feature_model
hs_18q_d1,training,4dpu_t8,38afcf60aaac4b9f71624ee134ff6bc35bb4c3f7f35ad57be50ec978916a2f95,27,-0.0002508517582278625,grouped
hs_18q_d1,training,4dpu_t8,1b68e19aaedcffded32f35dfbf1a1ac01d310ee8ca351d5f0203fbedea3b4326,28,-0.0002414078195480745,grouped
hs_18q_d1,training,4dpu_t8,c687d8313f76803178f5cd3caf035c77985ef0790b71e0b6980f84aebfd00c80,29,-0.00021760689251653308,grouped
hs_18q_d1,training,4dpu_t8,4328e77c31c965ac83ba585294a3e3db6a45e2b0771a695f37fc6ec1774ff8ad,30,-0.00021124741720019813,grouped
hs_18q_d1,training,4dpu_t8,912da6d79747bfee61e3d6b647b122f4d4e5fd35035f59323c9e3ca104204e61,31,-0.00017164543049467073,grouped
hs_18q_d1,training,4dpu_t8,fb0c7c6c4832fe463bb7c5522658bdd237d7956600732fc96f50fcbd9c0dcccc,32,-0.00017164543049467073,grouped
hs_18q_d1,training,4dpu_t8,be5110bd8fa9cf49291a5f555ee7aef3c0c121bf32b94e914d366b7ccc1535d9,33,-0.00016810429209376267,grouped
hs_18q_d1,training,4dpu_t8,8028b4c9072ec89023ebaff4946184010bc5fed333127506b157d6a052a5c971,34,-0.0001447633189844645,grouped
hs_18q_d1,training,4dpu_t8,9698c5d3e6374c260449bf92672b4bd1341a305b9397494fe2353f41ce35fb10,35,-0.0001320457978313007,grouped
hs_18q_d1,training,4dpu_t8,fc1c80b3d71348f3b1d2d2163277e033ecfb9a1674ef52a7af9003f7f4666477,36,-0.0001320457978313007,grouped
hs_18q_d1,training,4dpu_t8,4bfe38b2a72275c15cee55c4974f0554c0e1ea00713ecc9e3c8197de69ac8afe,37,-9.244851893004777e-05,grouped
hs_18q_d1,training,4dpu_t8,62020bb70ab8294e15551f8b2849175df4f97ff4a61a14b427ba2a03d3f1c023,38,-7.265076205262874e-05,grouped
hs_18q_d1,training,4dpu_t8,6ea9011be09c9fab614ae5a52c2d6f25cd9dc6c5f947303102e55b663ec3e185,39,-6.674974236317598e-05,grouped
hs_18q_d1,training,4dpu_t8,765f26ce2401fa06e50b0d679dafccaab5d77e17b1eed5d84caa0aff9a2f9419,40,-5.285359351081087e-05,grouped
hs_18q_d1,training,4dpu_t8,e86c5ad589da5e05fcea2275564af7350bbd1e93aeca68f002fcf2bc54c1f9a4,41,-3.3057013269566834e-05,grouped
hs_18q_d1,training,4dpu_t8,bf83ea123bc85b30f3c7f1f8a0de47c8366352fc37c099890eab75c8cba62cb8,42,0.0,grouped
hs_18q_d1,training,4dpu_t8,759b2ad1ffefd6fc242b61880379b8e307f3ea375b68be657e259ce69f3a0d21,43,1.833487593824474e-05,grouped
hs_18q_d1,training,4dpu_t8,277b2ff4e8c66832cf8cb517e06721550908bbf0d2d20990eae3da2a84c84adf,44,2.6329198000993705e-05,grouped
hs_18q_d1,training,4dpu_t8,5cf71b63b0c1fe1871ea75f34da09afc5b15e6ea06d69cae71b61ddc0596b6a3,45,2.6329198000993705e-05,grouped
hs_18q_d1,training,4dpu_t8,957d4e828a8d4bb9016889d32d3a375081110730747397ffb8312e89c83eeb34,46,4.61234253900497e-05,grouped
hs_18q_d1,training,4dpu_t8,0c5bff3a4d111464cf4bcb489e396f0ef61739a873d014cd660711f785ba4d6b,47,6.591706465340326e-05,grouped
hs_18q_d1,training,4dpu_t8,965867cf707624fd34eaaf69b8aa987881dad4a8134db4f1268cf9f482b19177,48,6.591706465340326e-05,grouped
hs_18q_d1,training,4dpu_t8,b3eed2e824fc9da4bc7c0a708a8815682543eb99edc453cffbec34f8fdde19d8,49,6.591706465340326e-05,grouped
hs_18q_d1,training,4dpu_t8,c2c52a2f292a05e4b16d7737a60848dc734f616a0161ca799d641b535149aabe,50,6.591706465340326e-05,grouped
hs_18q_d1,training,4dpu_t8,887321eb026bdd24f0524636590f3f64a1015395f6d92251eaeb2194a514b4a5,51,8.57101158260635e-05,grouped
hs_18q_d1,training,4dpu_t8,002f633fd11c9c8ac95008a9452a63ccea24651ab38167fe6e6b762d00c2806d,52,0.00010550257894314727,grouped
hs_18q_d1,training,4dpu_t8,66959e7d2252e7093468ef286b17619756cf46afd8316dcddba5374cf4d1e490,53,0.00010550257894314727,grouped
hs_18q_d1,training,4dpu_t8,25ea1aaf3a8402182a389b8b08cad910a5911438728e3ec7ef116801a75407be,54,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,3398ac004f66c2b28067e07edcff5049d404ad945335eb0e0d7159f26b1e103e,55,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,370e28e308c1334d27238183790678ebed88e598a4389ac2013a616f77a39396,56,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,3ec76ad4354debd4e3d515b9586a2a02155e2efadce2fbadcc8a44815a8d072f,57,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,4686e71f75e09635c86b58d1ed718c811de32386bdf933e5d57d2258872bb79c,58,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,4b33cee5bff5c8322b9104c495876c8b7464897ddfc51a63f27666e2563e19c1,59,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,99e1b10accfbe37b4ab03fd5a9be529b4639ebf303673c6736ba6208521b0164,60,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,9a6a62d8cf91ee9fb4a15408bb812109a9f0c120c653ea3457c29d65dcd13e97,61,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,b48cb43e4c0809cb9b8ac2eeb7c656df531bc8468959097e818f89c1d68f9888,62,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,d88abe2e759d15aaf906277e484381705983ba00516d6fed942046bbab8d09a6,63,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,e4eea436b03980e84494b4fbfe85552507de5b6dcbf8a608dbec94915c2e7024,64,0.00026382111806986445,grouped
hs_18q_d1,training,4dpu_t8,ecc88ff052eee66b2982f041e5aebfc7bb95e32dc331beddbe30d20746ddc3af,65,0.00026382111806986445,grouped
ghz_chain_18q,training,1dpu_t8,8a53a83c45b1a831a0d3d09f8b5393cd82dbadedaf2a239bc0a4da1843a470a4,1,-1.4766363563508191,grouped
ghz_chain_18q,training,1dpu_t8,6b84eb492d62bdef12639e70a27cda360777d8e24ad4af9d6314bfc78570eb2b,2,-1.4766143907682237,grouped
